"gene","Intercept","batch_B_vs_A","batch_C_vs_A","condition_treated_vs_control"
"gene_694",4.94045626224857,-0.345501361115426,0.314296513343723,-0.16640705140706
"gene_695",3.17342593387963,0.0533890983898724,0.0267776113214116,-0.0437236446802666
"gene_696",5.11434467285561,-0.528917987091266,-0.337423866797645,-0.642515660745404
"gene_697",5.70685479472944,0.974647779647064,-0.140769758809269,-0.165514855825022
"gene_698",8.61145745037086,-0.27175377249355,0.121505242061228,-0.269288193849227
"gene_699",4.58292550879981,-0.0521356503310672,0.113529156699733,0.0210280325210489
"gene_700",3.82779911666614,-0.407135841022227,-0.230067617062663,0.439522323046722
"gene_701",8.11416119710801,-0.226087548859203,0.375625732939044,-1.90412916079317
"gene_702",7.12276845987939,-0.238959693962444,-0.0102384841021968,-0.170573622085863
"gene_703",6.54554217664811,0.00759393495487058,0.028056582302172,-0.358312736037482
"gene_704",4.90824662678034,-0.364974672996888,-0.352458042772105,0.547715629880985
"gene_705",8.19095943933099,0.280828993386805,0.169734960466874,2.02433036375484
"gene_706",10.087955959972,0.223919207125732,0.441298526816642,0.0959326910759065
"gene_707",10.3475661477204,0.3060800243229,0.263691507144554,0.0296692677089405
"gene_708",5.86980632872434,0.25466848917053,-0.332473006908336,-0.0542981809304901
"gene_709",10.0509843136456,0.0522809453974662,-0.384100101505673,0.119145486107835
"gene_710",11.5543776833687,0.255542713948574,-0.278690475337468,0.228667681074211
"gene_711",7.50451798492999,-0.0029085168444393,-0.251456062261575,0.203796966404872
"gene_712",1.93223538498952,-0.00262372699475054,0.0215676101510106,0.239901155257221
"gene_713",6.43144278844884,-0.368892670097273,-0.00455454407251216,-0.214098421270554
"gene_714",4.85826221705095,-0.210520766124796,-0.0760242899017218,0.0096339504968591
"gene_715",7.44180761353367,0.0970439610521893,0.219413294009813,-0.0108867746992669
"gene_716",3.8196836107155,-0.581386164945819,-0.844152530129063,0.326477057606403
"gene_717",6.11413666815006,0.0276790901262378,0.554668070631648,0.0349976194412251
"gene_718",8.99544663452565,0.547353893803776,-0.102533184307247,-1.09574387037171
"gene_719",9.19020967024714,-0.521771012043341,0.0507698059921368,0.190804057126762
"gene_720",2.1070466982686,0.360695449255093,0.0903311898794447,-0.0827935923504863
"gene_721",6.82804712694174,0.577120970169724,-0.379435294101801,0.417405142747566
"gene_722",9.03854591419142,-0.150040116910474,0.159366557420972,0.218049775884843
"gene_723",10.3693176690805,0.152109110047826,-0.403368436286488,-0.9437869777891
"gene_724",5.02951926138131,0.318691098966907,-0.0573661809003063,0.193496975294517
"gene_725",1.94947457629276,1.77737010562218,1.31732005301075,0.341620475256682
"gene_726",2.19917416594859,0.0639881579600888,-0.318075293829592,-0.22926410522598
"gene_727",1.98730505732503,-0.0475652814511067,0.0814922116477722,0.348412817787992
"gene_728",5.22288509858332,-0.262421603803315,-0.234734532934128,-0.721389258262137
"gene_729",9.09365564392218,0.0423627679963875,-0.356868330597163,-1.08095403441898
"gene_730",3.9245737655879,0.562191447443865,-0.458997539591459,-0.339158107400171
"gene_731",5.97266702446137,-0.176931822103358,-0.0876436800422968,0.0169581947260425
"gene_732",8.60382696025952,0.200790212952089,0.0292711224961144,0.217920135180359
"gene_733",6.67019658029527,0.162804361004669,-0.218809920707393,-1.15355563027765
"gene_734",9.87924446815715,-0.172955549844023,0.465892155794627,-0.328659955877308
"gene_735",10.6208513496612,0.361462984538095,0.372980432772987,-0.191616923037152
"gene_736",5.36916362442012,0.311656998991273,0.164950459823943,0.675488417918963
"gene_737",7.47139882228063,0.0648883195206773,-0.102669810747911,-0.397847311925073
"gene_738",10.485139204957,0.178751841760085,0.0606020978867035,0.178347742382015
"gene_739",9.44636203199664,-0.163809465091818,0.184695367615386,0.559874550601832
"gene_740",6.62123279925335,-0.249327121284095,-0.138277055207534,0.215078011884476
"gene_741",7.91938345405058,-1.03890739143384,-0.0420325930405634,-0.157525780814359
"gene_742",3.24787976149921,0.533415028555516,-0.052231327434795,0.118808060664759
"gene_743",4.7685217240751,-0.467272800018607,-0.754178285516477,0.288090469365696
"gene_744",8.73434237553078,0.251783261107932,0.0463477540806701,-0.100320062783368
"gene_745",4.00276659533275,0.494845083851406,-0.0507939546763919,0.411441889492399
"gene_746",6.60312237002338,0.10789972009415,0.480317165151745,-0.21827046122027
"gene_747",10.0453611010924,-0.0407366774934436,0.522107610629514,-0.00548842262640842
"gene_748",9.73843188483179,-0.535119556204041,0.192226005408838,-0.0533608025462259
"gene_749",3.10094513493932,0.389308199893274,1.00670222399672,-0.438004217146692
"gene_750",5.02073499894771,0.148695549839301,-0.0833199390571493,0.124738247244095
"gene_751",11.5165949266111,0.38423919634474,0.133145803572768,0.0240431989817832
"gene_752",10.480815820601,-0.810376474218526,0.521532160276007,-0.134946143379908
"gene_753",5.21794180393954,0.0207410894620029,-0.352421704338602,-0.391207079286303
"gene_754",9.09700715390451,0.0625707745143891,0.188826904605787,-0.159634959706309
"gene_755",7.46998482110132,-0.190330734829901,0.217565209954337,-0.208018427330261
"gene_756",7.15448308778239,0.088589615463616,-0.278285251723536,0.156205198552787
"gene_757",3.54674367805444,-0.189512127314348,0.113725689653977,0.369869586022411
"gene_758",5.40900126571282,-0.194259029084147,0.103619615472212,0.267532622262222
"gene_759",6.94385285979861,0.276170235799224,0.311165500577359,0.164130904911752
"gene_760",2.55663424742196,0.723300890625426,0.87654697253603,-0.456256969867014
"gene_761",12.1357557115853,-0.286798176339661,0.116288468659304,0.144944470156156
"gene_762",7.55730080071627,-0.148166062289463,-0.211344199086609,-0.137840485214958
"gene_763",4.74492237280335,-0.48753328491366,-0.477338160393493,-0.0408976049061447
"gene_764",5.68532411012063,-0.57576198243336,0.0795587454082666,0.560349056330313
"gene_765",7.01271713627924,0.0223967130102009,-0.0665404363677316,0.202192567641364
"gene_766",5.7434969083293,-0.170963290727126,-0.0824170189462911,0.00610493948138357
"gene_767",8.39136996535212,0.0356601898120082,0.572788857992414,0.181408337933643
"gene_768",6.15206680006277,0.19266645099026,-0.32048069815928,-0.0351483462298215
"gene_769",3.47123556744479,0.425496593005176,0.501906859257631,-0.0874757387426898
"gene_770",8.78507683220962,-0.649246219396612,-0.107681385186584,-0.0722545613699851
"gene_771",7.54246617701608,-0.322431425938111,0.197806887255092,0.0369586266675832
"gene_772",4.04439622688432,0.0989141742507975,0.634988511626509,-0.0421197507748233
"gene_773",7.56689374804626,-0.688544221682295,-0.584023118757384,0.142458377365049
"gene_774",1.95063898692394,1.21553316725074,-0.0528487994077687,-1.37873116482627
"gene_775",8.57411169406629,-0.215510838664463,-0.0356468197218892,-0.342930152976709
"gene_776",9.66959698395388,-0.185375162581499,0.285491201860919,-0.0228036998511928
"gene_777",12.3235145073359,0.0381424688792434,0.532405790275118,1.89021905431337
"gene_778",6.90092280629835,0.275314647524665,0.419659306320249,-0.276158939054077
"gene_779",3.53611450730828,0.116442497631646,0.644141383750094,-0.954364417086283
"gene_780",8.36611227389683,0.142531703544769,0.462701812386708,0.211483527575029
"gene_781",5.84253077162101,-0.225334148339584,0.150780480248368,-0.239098278716393
"gene_782",8.65114826316696,-0.0849522471840492,0.0501199062548405,1.01231265815079
"gene_783",7.15798783464136,0.19648309973658,-0.2347371176567,0.275970808543657
"gene_784",5.28633243872058,0.666271628401099,-0.334469156857191,-0.144293272628841
"gene_785",10.8269392259777,0.202860977745639,-0.178873602366913,-0.371605320536482
"gene_786",7.41447875482669,-0.0173206132683291,0.00279153223801203,0.213854517705524
"gene_787",4.66805627573347,0.146336371272855,0.0218458818782526,0.147119302762855
"gene_788",12.2366707183414,1.02096871536728,0.146906969151353,-0.286356233827515
"gene_789",4.68532940344792,-0.323074781570664,-0.242481986097697,-0.0513768094182843
"gene_790",4.9848980149893,-0.266134427552301,-0.24336225051687,-0.0879925368961132
"gene_791",4.48694607988279,-0.149978958311964,-0.15297167218409,-0.180094639267382
"gene_792",6.05006217043996,0.509429632734107,-0.261767074718699,0.402456091002097
"gene_793",4.49872363002068,0.263955709329365,-0.310092127815063,-0.20416737901869
"gene_794",8.87777641637445,-0.342003226967966,0.0158615839673261,0.309303681059833
"gene_795",9.09716112774611,0.327974666792396,-0.248936293380154,0.137704942043736
"gene_796",9.497496433128,-0.0260427267413782,0.306004978144265,0.216019358004709
"gene_797",9.56916172455942,-0.192094656367302,0.463773656784194,-0.0154606265945893
"gene_798",9.75336584874684,0.589521480931023,-0.155102629276905,0.115142673985028
"gene_799",6.89745548563454,0.0967787132036667,0.0922588278251602,-0.150577588025565
"gene_800",12.2724331101963,0.592462923806324,-0.103586545835348,0.149421914415455
"gene_801",7.88345570666359,-0.135006165205114,0.180429009744183,-0.221467898470405
"gene_802",8.09549299403467,0.0621580420426383,-0.282643913049782,-0.50204741619644
"gene_803",2.29918064212052,0.69534102821614,-0.0984670201337774,-0.171168966867577
"gene_804",3.14951878813927,-0.714513134066061,0.0771370865657372,0.731811111705257
"gene_805",6.34211068647074,-0.127852524764182,0.0205745358149274,-0.198586063081719
"gene_806",7.36943386727394,-0.237594643836754,-0.0976256590149216,-0.140161261605419
"gene_807",5.51749529605306,-0.411991913771427,-0.295714043090074,-0.323164530329567
"gene_808",6.88572495238791,0.352861507178938,0.13551222979271,-0.148236993385799
"gene_809",12.0906564217196,-0.181288500194335,-0.381143504982655,0.167857783502037
"gene_810",3.24372181025349,-0.39266197003781,0.383625620430834,-0.308251949287305
"gene_811",10.7149125896078,-0.241675731229767,0.154605509250998,0.0605847128288765
"gene_812",12.1371283764464,0.274354021296905,0.472481941359341,0.0144512041939442
"gene_813",4.37900359162074,-0.0213355840988962,0.607686418732561,-0.0501021663032859
"gene_814",5.88958760580706,0.384527080957981,0.283813183314507,-0.239201427849101
"gene_815",6.12152499375008,0.455556178994606,-0.254541845745098,0.0286989941833351
"gene_816",7.76247369378069,0.691875356861893,0.261761446498274,0.2389016498711
"gene_817",8.30096362878249,0.133721528583315,-0.144904922279046,-0.378336349621711
"gene_818",12.0988466260427,-0.123747178618429,-0.171750496126675,0.137949156974783
"gene_819",6.471814583913,-0.458574176111698,0.230821140842384,-0.191994601023547
"gene_820",11.9588497659154,0.0789711106711692,-0.396152688141336,-0.171408307122727
"gene_821",4.96344602778503,-0.125838022561207,-1.10227378261064,-0.223142831087857
"gene_822",3.52183696907989,0.0696476855456411,0.133299993646249,-0.524238503388275
"gene_823",6.64899050317618,-0.0146112272147103,0.139191859869672,0.198064913114241
"gene_824",7.80650338532093,-0.517604122898615,-0.244434185446286,0.0714595255195606
"gene_825",5.75605439369896,-0.367796682756453,-0.643767218483615,0.264594014796525
"gene_826",8.40845016225993,-0.168050779384871,-0.289230808946196,0.0281220510380764
"gene_827",7.20756104988501,-0.437911450275973,0.075158746504553,-0.129660797748814
"gene_828",5.84383998159547,-0.0567897056305194,0.0567959624490217,0.234585051542462
"gene_829",11.6841307366514,0.447423275969557,-0.0575007676297877,-0.0310368156758057
"gene_830",10.5089779296103,0.152326169334712,0.380378243759921,-2.10120047664888
"gene_831",5.25888595015111,0.00862746814840404,0.348706998585666,0.211142715397744
"gene_832",9.50657640659756,0.602164639252475,-0.676905908213014,0.291395793419649
"gene_833",7.91155688079992,-0.650906214346654,0.393193409023456,-1.07162004341472
"gene_834",5.67079603879869,-0.300644174171825,0.454767864364693,0.358548494365195
"gene_835",4.6125285635314,0.302883884072846,0.0535736948416414,-0.437805092453054
"gene_836",7.01371956436399,-0.131606186935944,-0.397834621552542,-0.0953147516961985
"gene_837",6.79327317960057,0.00837453826740938,0.0734032790758189,-0.0527658485833398
"gene_838",8.84261738575761,0.369424534597505,0.898308982712177,-0.215400807150365
"gene_839",7.48750846908645,-0.0176917543455376,0.354495684107598,0.120885057787447
"gene_840",5.70442924548138,-0.175602072054315,0.0997755209564581,-0.37997705736356
"gene_841",12.061473237829,0.244143315246446,0.37189211415301,0.470342349614841
"gene_842",10.6141042118482,-0.0969749426966489,0.43409843034,-0.0287195633347569
"gene_843",12.2792517787517,-0.219178057842451,-0.316240581851462,0.0348286116553953
"gene_844",6.14845135245387,-0.424453745224269,0.184252665527951,0.0697563182077038
"gene_845",6.50483281434689,0.194446741814344,-0.239845284319757,-0.135200606092746
"gene_846",6.47054521672757,-0.272096015299952,0.539853241384108,0.266776566669253
"gene_847",8.55848558896125,0.251941011810086,-0.511067967090151,0.0613095823130965
"gene_848",4.46278986342298,-0.113506440359859,-0.47797565294792,-0.305700492676469
"gene_849",1.6137124532944,0.335766356720541,-0.118904350613335,-0.0319547147791567
"gene_850",8.69996618466581,-0.0835541794711343,0.819143732193359,0.01941151656649
"gene_851",6.4907730857668,0.176579644725159,0.275632429022859,-0.339204666630278
"gene_852",12.3157375769861,-0.119793630024652,-0.413500033398838,-0.096603019703632
"gene_853",7.61315000882409,-0.151058034434579,0.116888804899787,-1.81218514058933
"gene_854",5.39790599344347,-0.18737861085931,0.631245033502808,-0.0897848293127509
"gene_855",9.76880330757128,-0.329037144725717,0.345774866885928,-0.344757639473283
"gene_856",7.62945203995732,-0.289382770085965,0.18849455381644,0.0761583413581409
"gene_857",11.8538000627041,0.528985546069368,0.231108065719822,-0.136601019940671
"gene_858",12.3630911859808,-0.196532933715503,-0.195146389220815,0.246404254062547
"gene_859",8.31122942835494,0.15622164175638,-0.331853754918239,0.0938668711192802
"gene_860",8.48499569458505,-0.225682237076786,0.111405921827953,1.96692571386404
"gene_861",7.26787990528763,-0.0833771685550273,0.276130559559417,-0.0346351034333632
"gene_862",4.87398139491938,-0.566556922690076,-0.419584123880036,-0.735789383459851
"gene_863",10.088887647814,-0.199010115809042,-0.328370450510623,-0.389986239929918
"gene_864",5.48160573152594,-0.13574247299814,-0.109604431415001,0.212376250044322
"gene_865",8.34586838236078,-0.0626821784904965,0.497346206746184,-0.479590641488084
"gene_866",7.06637991002244,0.45435292107466,0.280034467230252,-0.101820373407409
"gene_867",7.50582310696477,-0.357664174454187,0.136791190360639,0.270496160166764
"gene_868",7.92646409160838,-0.497048808800836,0.310702202547866,0.0140255753790738
"gene_869",12.1667527172079,-0.331561757543567,-0.520588628852631,0.103621748932758
"gene_870",5.4919609334391,0.57698417826365,-0.187844127759977,0.0553988658586833
"gene_871",7.65319421411025,-0.510296345724396,0.273962514523645,0.0352998543969602
"gene_872",6.34740365920254,0.076030539382866,0.288337056172101,1.89460655038757
"gene_873",10.4352271171245,0.0749510793150343,0.0390285199221322,-0.413211633784473
"gene_874",3.13074352354273,0.43595307857134,-0.449590291657923,-0.0282547705891074
"gene_875",2.50539452423267,0.0319719779225574,-0.0284140431224384,0.0316770251347827
"gene_876",7.27045215070147,-0.00162774322897058,-0.0348640837269619,0.259988800460785
"gene_877",5.65816832880157,-0.179996748092752,0.398144394516308,0.0225863060427377
"gene_878",5.47489182689367,0.0759843176758042,-0.0247502135060057,-0.078548586300268
"gene_879",9.76482553181508,-0.153763330749951,-0.350552210239102,0.279179077877063
"gene_880",8.28486674891312,-0.147554412700382,-0.663117146800928,0.0144816175405105
"gene_881",6.12254397621679,0.344964050004767,0.0827855569944391,-0.376213101761905
"gene_882",12.1826978885012,0.1094199890574,0.470775581874971,0.108700230369195
"gene_883",7.68343462853853,-0.499086914106061,0.0734952564775308,-0.0701143615611224
"gene_884",6.97007573041754,0.473196106653194,0.114378237254181,-0.15699850323276
"gene_885",10.1890255443267,-0.257107141963335,0.0537494982988764,-0.111195117975372
"gene_886",12.056648169132,0.122969787314048,-0.552125336642528,0.0124900134208474
"gene_887",1.8665780427847,0.77459046572608,0.296953755538982,0.123321967414277
"gene_888",10.5505700377154,0.112759649035911,-0.133638137917851,-0.39266950377645
"gene_889",4.70388126363901,-0.132818178872208,0.0921570151959066,0.811304347040077
"gene_890",9.20393330844609,0.131474172473743,-0.0686419227093183,0.261498445991592
"gene_891",5.81651662537142,-0.657671473184441,-0.248632331914782,2.27370484156398
"gene_892",2.47636181653969,-0.995528368128319,0.264135113335702,0.445636988079927
"gene_893",3.64301437616705,0.454535202391665,-0.235898632276872,0.480507201006466
"gene_894",6.85938402841911,-0.288890586312819,-0.16360588066988,-0.255116397944213
"gene_895",9.62415402330692,0.123300857163219,-0.00690452706997181,0.00888161248100266
"gene_896",9.83309356439313,0.433700735775934,-0.0722064410316876,0.979940103834687
"gene_897",5.1909261957889,0.17036963863536,0.898323861612662,0.00183090104419489
"gene_898",9.83029798524442,-0.0152646753046904,-0.0306000407895937,0.110730594891115
"gene_899",12.1630985402137,0.341291448046053,-0.271907186095483,0.0843111528566318
"gene_900",4.03353429135817,0.453725146422645,-0.528857804640744,0.148699978548391
"gene_901",3.55209026378671,-0.575915751958446,0.252563246029888,-0.0909999732849028
"gene_902",12.2632902974664,-0.172792024801756,0.555195520704385,0.234806798891553
"gene_903",10.8672644229608,0.123379343324965,0.435020921346245,0.14316809495837
"gene_904",2.26571725713197,0.566348095181633,0.715919107369593,0.00413432233247857
"gene_905",7.69050134587095,0.183838622994596,0.141716949864465,0.0568856580028448
"gene_906",6.59987027812965,0.0675072439315892,0.609251873826397,0.160816718096561
"gene_907",3.98034844938698,0.0359455349182708,-0.220623514383933,-0.0051185305955227
"gene_908",11.400810642325,-0.501217503406929,-0.357256801849985,0.00307364133673139
"gene_909",11.1011912859061,0.109493730721443,0.104672338124925,-0.0834819889717213
"gene_910",2.5538744469416,-0.295944403196341,0.144642394771395,0.366085991891825
"gene_911",7.56319386551043,-0.1222637815608,0.383014525927813,-0.259411372984255
"gene_912",9.03321479364382,0.202327695010686,-0.144587689119421,-0.253952500126408
"gene_913",6.92719416211602,0.126072796724914,0.199850367145191,0.438844996374911
"gene_914",3.40084809325462,-0.658172978025141,-0.312701335083554,0.260255495070036
"gene_915",1.72518320357195,0.612254442400085,-0.375050319305701,0.686207406489908
"gene_916",6.82812995256174,-0.195956416453747,0.162690449474946,0.22882075772118
"gene_917",2.36038035089803,0.0722244676445737,1.02927927455674,-0.579156953476191
"gene_918",6.22721400040851,0.426430546211464,0.0455428369724311,0.131634661373711
"gene_919",4.09126857731981,0.359377062882981,-0.028394953067553,-0.318001952483591
"gene_920",8.21176475669876,0.180526030522387,0.302020135275955,0.000468762408044183
"gene_921",5.04013482572794,-0.122945575332266,-0.356496551671874,-0.10122152831788
"gene_922",5.7046370801151,0.0441484506322111,-0.22421414889589,-0.0920703652944209
"gene_923",6.25697736900675,-0.170059155306693,0.13748885143555,-0.461015703197699
"gene_924",8.60547548919439,0.93487461800763,-0.209024154169741,-0.777272509731254
"gene_925",2.31720879924055,0.215159127698807,-0.368597140570498,0.245139108238392
"gene_926",5.18462110470594,0.276512740349699,-0.43947240206725,-0.019223270498336
"gene_927",6.43057877108096,0.877864551009898,-0.0364576621949796,0.265246891896331
"gene_928",6.37629037063067,0.03197371240697,-0.16020152781583,-0.218969328339975
"gene_929",2.28371234616295,0.527733078554694,1.01428146394866,-0.300979102385778
"gene_930",8.33186469880312,0.0252432341412643,0.486388841800038,0.135223589762406
"gene_931",2.15779390192952,0.0678794182811085,1.03073188415834,0.157542630448248
"gene_932",9.92853725866446,0.105118098446922,-0.130128120120299,0.360877721270722
"gene_933",7.38913017749827,-0.268879707953514,0.355926313403545,0.295843286196655
"gene_934",8.05464728482869,0.0260132237177929,0.0879382968417528,-0.250133919107677
"gene_935",7.0792751826682,-0.344449814969501,0.0433647535480849,0.0206903964112477
"gene_936",10.8209470826488,0.363470113203922,0.209249311195249,0.142847161580977
"gene_937",10.4663989749056,-0.222323676118136,-0.211173367210037,0.171301513885545
"gene_938",8.54872887546079,0.157999350431043,-0.0418253141055906,-0.192455586575136
"gene_939",8.34956375732039,0.0435592616684379,0.304589165734602,0.414899976371103
"gene_940",3.45907205430872,-0.872647790493325,-0.305829067645864,-0.267839434791571
"gene_941",7.57941758558002,0.0323785014189576,-0.0281210184505711,-0.0775673062754054
"gene_942",8.72513962970731,0.0852125078677613,-0.295132744692508,-0.164148168379712
"gene_943",8.56629872241183,-0.469570116193756,-0.942113806782136,-0.173521398233499
"gene_944",2.80701725436646,0.0734224548427374,0.383260193099865,-0.459861074871309
"gene_945",11.0684660648893,-0.154174263249527,-0.0791068013464448,0.304110977178987
"gene_946",12.3112134294441,-0.313689465292602,0.112673982030003,-0.00780690360109906
"gene_947",7.9268276538279,0.0192882338837211,-0.574874635890201,-0.541395119340871
"gene_948",2.55601892587136,0.507618930298112,0.763269746707516,-0.735752711578188
"gene_949",9.24918869588991,-0.22451366115958,-0.0703206850999708,-0.0589623458307873
"gene_950",10.7963543715804,0.316990641011032,-0.426692281367639,-0.200969235255674
"gene_951",10.3357091036885,-0.262108451157728,-0.189406477162872,0.062402967292166
"gene_952",6.94153530992884,-0.0840356039948736,-0.0224962863930221,-0.198713285728286
"gene_953",5.69719439346276,-0.578656284059263,-0.323787449019899,0.230910335938953
"gene_954",1.87398261666276,-0.0915300999386514,1.25515231181782,-1.27749279896354
"gene_955",2.84284641789811,-0.246401756061076,-1.12318045861716,0.274536148916872
"gene_956",4.68825899015881,0.102780499532915,-0.813320840329726,1.50596376673827
"gene_957",6.78053318808087,-0.122760572719268,0.268050279646645,0.325047778236235
"gene_958",4.50119251005945,0.702686727013055,0.00192112317115223,-0.159204610683369
"gene_959",4.48289979898986,-0.570700185971794,0.393163843462122,-0.0626506861079191
"gene_960",12.3335924200776,0.228226686412311,-0.0944792265909798,-0.232563878671102
"gene_961",7.47735153073753,-0.166710741386018,-0.0207634469379113,-0.0383199937861692
"gene_962",5.35306242426684,-0.71235615199107,-0.538798818149493,0.25202095940742
"gene_963",5.98725831625621,0.0829467455156812,0.684866654319924,0.0910230025697835
"gene_964",3.72073616354934,-0.107571654873062,0.578975164650581,-0.181108290307793
"gene_965",11.3422110874338,0.00701655063973266,-0.0556295057198381,-0.157627991814069
"gene_966",6.36941605053256,0.43961308739614,-0.464445518514238,0.0032046259203981
"gene_967",6.61662264994333,-0.271725860232317,-0.643618817448427,-0.081199579389179
"gene_968",6.91359023967461,-0.217549891931444,0.431030167889353,0.0447728741604416
"gene_969",8.98654445157353,0.173366373930893,0.201474934346985,0.228304315386144
"gene_970",2.99217038275206,0.260707296633188,0.698160385286767,0.11859276002246
"gene_971",6.28287402028591,0.120775374256978,1.03456553398473,-0.254556020092836
"gene_972",8.75340207708984,0.0430407417441769,-0.18005983674159,-0.765715822048352
"gene_973",12.3678614334567,0.0786788802804087,0.147594961853631,-0.336795456615865
"gene_974",6.25001283968283,-0.273714172248922,-0.024435390583715,1.06867259524021
"gene_975",3.95563354656836,-0.404356516342439,-0.901473512881987,-0.355335532860288
"gene_976",4.82540346650413,0.187273496726776,-0.110969444410067,-1.9959515853526
"gene_977",3.40717730583183,0.0167926615412176,-0.497923877469289,0.338614640947723
"gene_978",9.8353136567697,-0.316973517172395,0.0165485980901753,-0.203285078872128
"gene_979",8.03953088238572,0.215253660221829,0.452124145394228,0.273251969732345
"gene_980",6.86453244718841,0.302896632162672,0.2854698311496,-0.179567262031819
"gene_981",8.58090240535498,-0.269129607689977,-0.664705803036843,-0.120000887331391
"gene_982",6.29075024274457,0.371170005796573,0.0742375815557005,0.20186885525143
"gene_983",5.44880642332132,-0.654922994348112,-0.255040171904274,-0.235718631550794
"gene_984",4.30198357699348,-0.278381483157016,0.304919740228234,-0.326108960865136
"gene_985",11.6582703071765,0.333244048791843,-0.183390658232002,-0.110758705928576
"gene_986",5.70516786409576,0.110175111372508,0.830362626304074,0.161893286823989
"gene_987",3.32939985683098,-0.619845079176976,-0.450342721706731,0.566724646217532
"gene_988",2.5749167230613,-0.617057905415556,-0.369041003940967,-0.313688771389193
"gene_989",8.54358863655389,-0.324412116454773,0.539943150693622,-0.342292047943757
"gene_990",7.92206784476081,0.243841543273597,-0.132163402348091,0.0303814884040125
"gene_991",3.53868755845376,-0.258246669388629,0.0624534446419066,0.147949557435243
"gene_992",6.88717062558498,-0.412836971592231,-0.00614943884880456,0.278347393768663
"gene_993",9.53717234033129,0.0943354668175172,-0.653407930278885,0.0738382576168723
"gene_994",10.5342180644283,0.333505279445808,0.184666806527574,0.0832834182450404
"gene_995",7.51442664088187,0.0543821876952797,0.26787506377139,0.0610126925811591
"gene_996",2.84218927488983,-0.154231590633705,-1.02043165251275,0.169236266188205
"gene_997",6.34990554550714,-0.340627728970091,-0.147839098690549,-0.192763085741036
"gene_998",3.35158699370258,0.0950233674371447,-0.0214114075806899,0.296658773308748
"gene_999",9.76836617963882,-0.467926190060234,-0.516848427633359,-2.03223490075695
"gene_1000",9.92972418764151,0.0923596886944353,0.504266036981336,-0.285352970290769
"gene_1001",10.5618577232336,0.330010240219872,-0.405954000015203,0.44271652214464
"gene_1002",5.99070286549515,-0.229595401227463,-0.0755965145943478,0.0991539452330164
"gene_1003",9.31259061505941,-0.122598196058354,-0.280150727239445,-0.0523652971272466
"gene_1004",7.60458828049087,0.377870833764816,-0.0520412510491922,-0.967789791656626
"gene_1005",8.93135973795438,-0.223290799447461,0.0157414216050068,0.0406506664271206
"gene_1006",8.06639795108633,0.250272551353434,0.124152690288095,0.150693809744537
"gene_1007",11.1126161847143,-0.508608083478637,-0.578911620494442,0.181341598249442
"gene_1008",7.27894031427369,0.181202200532864,0.437915168090661,-0.233273804257517
"gene_1009",4.3083479094363,0.0706803407052079,0.167848667916726,0.138452394431969
"gene_1010",8.96461977096047,0.206571077101271,0.280968775893317,-0.0982487431205235
"gene_1011",9.86067541678689,0.100176910911633,-0.477537713970903,-0.313883261122142
"gene_1012",5.95707374496562,-0.566336799523624,0.0217150018980241,-0.0470128708876114
"gene_1013",12.3161061306206,0.0120416579691508,-0.00657432580935559,0.0436369424322944
"gene_1014",6.15460975548554,-0.0627837040423182,-0.151115146126644,1.86490621445766
"gene_1015",7.10179886358987,0.648365700618056,0.226846115022159,-1.05252448620663
"gene_1016",3.64286932897454,0.512885034915622,-0.0191503304358802,0.175832729570686
"gene_1017",7.18302464052595,0.876079155569476,-0.109982790796148,0.0712600539759458
"gene_1018",5.76911033323336,0.314448320162317,0.161566357644739,0.387871620837731
"gene_1019",3.53903140604827,-0.385792558254458,0.36996541145716,-0.674541240753025
"gene_1020",5.95714466949477,0.0630224758132035,0.264681481998715,0.227657658438544
"gene_1021",10.3398922688152,0.343855608922757,-0.056262082857412,-0.164794994641481
"gene_1022",1.61336988912712,0.799657259010873,0.767759351590954,0.793726892495467
"gene_1023",8.43396976521846,0.287867193499898,0.292597390404281,0.019003872761629
"gene_1024",5.74000386709822,-0.175409168411286,-0.363278566167538,-0.0660151486905345
"gene_1025",5.64100578396878,0.643658595860722,-0.203292333774199,-0.202897997728451
"gene_1026",9.05143756450196,-0.313289663375323,0.485298945264249,0.490836785757132
"gene_1027",8.7251236140332,0.236711252017201,0.0821464210067262,-0.266332621400756
"gene_1028",5.87173732245051,-0.328986742618791,0.230353434373447,0.435237646374323
"gene_1029",9.49787636934654,-0.314420843481206,-0.711602876415699,-0.0539319471772156
"gene_1030",6.93857163485343,-0.213162516621328,-0.0512184282543398,0.092574754917418
"gene_1031",8.80611822217801,-0.0492430770979536,-0.0632413337413172,-0.175750451505338
"gene_1032",9.06315669310346,-0.198484945577539,0.591677925734172,-0.0592222279262291
"gene_1033",5.22855945489854,-0.611338091236259,0.31369550863665,-0.289021812803957
"gene_1034",2.84653109055626,-1.14557231876191,-0.800357022013778,-0.0121288262883606
"gene_1035",11.4819528593524,-0.230716394007063,-0.113497331026734,-0.187367977691736
"gene_1036",11.063384406468,-0.00975269329932421,0.394746565482322,-0.109521467581486
"gene_1037",3.13032129691265,0.592719105608044,-0.963545308952799,-0.435628867170201
"gene_1038",7.32915455497629,0.0978867625627925,0.168923624506062,0.23167730428245
"gene_1039",7.41200096454653,-0.670323048832708,0.16752464953606,0.0922891860836786
"gene_1040",4.37468663065547,-0.540132182904839,-0.176976063755941,-0.447582190810873
